title,authors,average_rating,isbn,# num_pages,library_url
Healing With Whole Foods: Asian Traditions and Modern Nutrition,Paul Pitchford,4.4,1556434308,784,https://openlibrary.org/books/OL8595633M/Healing_With_Whole_Foods
The Discomfort Zone: A Personal Journey,Jonathan Franzen,3.4,1598870548,6,https://openlibrary.org/books/OL8900656M/The_Discomfort_Zone
The Parrot's Lament  and Other True Tales of Animal Intrigue  Intelligence  and Ingenuity,Eugene Linden,3.95,0452280680,224,https://openlibrary.org/books/OL7590832M/The_Parrot's_Lament
Italian Art: Painting  Sculpture  Architecture From The Origins To The Present Day,Mattia Reiche,4.5,8809017714,640,https://openlibrary.org/books/OL9176648M/Italian_Art_Painting_Sculpture_Archictecture_from_the_Origins_to_the_Present_Day
The Name of the Rose,Umberto Eco-William Weaver,4.12,0446322180,638,https://openlibrary.org/books/OL24594402M/The_name_of_the_rose
Postscript to the Name of the Rose,Umberto Eco,4.05,015173156X,84,https://openlibrary.org/books/OL2853253M/Postscript_to_The_name_of_the_rose
El nombre de la Rosa,Umberto Eco,4.12,8426414370,792,https://openlibrary.org/books/OL13226020M/Nombre_de_la_Rosa_y_Apostillas_a_el_Nombre_de_la_Rosa_Name_of_the_Rose_and_Annotations_to_The_Name_o
Имя розы,Umberto Eco-Елена Костюкович,4.12,5855150046,526,no response found
El nombre de la rosa,Umberto Eco,4.12,8497592581,782,https://openlibrary.org/books/OL9154388M/El_nombre_de_la_rosa
Baby Names for Dummies,Margaret  Rose-Heather Rose Jones,3.26,0764543407,364,https://openlibrary.org/books/OL3480221M/Baby_names_for_dummies
The Mysterious Flame of Queen Loana,Umberto Eco-Geoffrey Brock,3.35,0156030438,480,https://openlibrary.org/books/OL7365674M/The_Mysterious_Flame_of_Queen_Loana
Foucault's Pendulum,Umberto Eco-William Weaver,3.9,0099287153,652,https://openlibrary.org/books/OL7316969M/Foucault's_Pendulum
History of Beauty,Umberto Eco-Girolamo De Michele-Alastair McEwen-Agnolo di Cosimo Bronzino,3.77,0847826465,432,https://openlibrary.org/books/OL22139812M/History_Of_Beauty
Baudolino,Umberto Eco-William Weaver-R.C.S. Libri,3.74,0156029065,527,https://openlibrary.org/books/OL22737634M/Baudolino
On Literature,Umberto Eco-Martin L. McLaughlin,3.95,0156032392,352,https://openlibrary.org/books/OL24548207M/On_literature
Travels in Hyperreality,Umberto Eco-John Radziewicz-William Weaver,3.89,0156913216,324,https://openlibrary.org/books/OL19621673M/Travels_in_hyper_reality
How to Travel with a Salmon and Other Essays,Umberto Eco-William Weaver,3.85,015600125X,256,https://openlibrary.org/books/OL26403606M/How_to_Travel_with_a_Salmon_and_Other_Essays
A Theory of Semiotics,Umberto Eco,4.01,0253202175,368,https://openlibrary.org/books/OL9779830M/Theory_of_Semiotics_(Advances_in_Semiotics)
Art and Beauty in the Middle Ages,Umberto Eco-Hugh Bredin,3.98,0300093047,144,https://openlibrary.org/books/OL9873152M/Art_and_Beauty_in_the_Middle_Ages
Misreadings,Umberto Eco-William Weaver,3.86,0330334689,180,https://openlibrary.org/books/OL17222287M/Misreadings
Il nome della rosa,Umberto Eco,4.12,8845246345,533,https://openlibrary.org/books/OL9188413M/Il_nome_della_rosa
Mouse or Rat?: Translation as Negotiation,Umberto Eco,3.83,0753817985,208,https://openlibrary.org/books/OL7988449M/Mouse_or_Rat
The Role of the Reader: Explorations in the Semiotics of Texts,Umberto Eco,3.94,025320318X,288,https://openlibrary.org/books/OL9488290M/The_Role_of_the_Reader
Libraries,Candida Höfer-Umberto Eco,4.28,3829601867,271,https://openlibrary.org/books/OL22740860M/Candida_Hofer
The Art of War,Sun Tzu-Thomas Cleary,3.97,1590302257,273,https://openlibrary.org/books/OL8845946M/The_Art_of_War
Sun Tzu: The Art of War for Managers; 50 Strategic Rules,Sun Tzu-Gerald A. Michaelson,3.8,1580624596,224,https://openlibrary.org/books/OL3700703M/Sun_tzu
Art of War,Sun Tzu-Ralph D. Sawyer,3.97,1402561016,5,https://openlibrary.org/books/OL8373971M/The_Art_of_War
The Lost Continent:  Travels in Small-town America,Bill Bryson,3.83,0552998087,379,https://openlibrary.org/books/OL7816259M/The_Lost_Continent
Made in America: An Informal History of the English Language in the United States,Bill Bryson,3.9,0380713810,364,https://openlibrary.org/books/OL15544923M/Made_in_America
Ulysses,James Joyce-Declan Kiberd,3.74,0141182806,933,https://openlibrary.org/books/OL7358920M/Ulysses_(Penguin_Modern_Classics)
The Long-Lost Map (Ulysses Moore #2),Pierdomenico Baccalario-Iacopo Bruno-Leah D. Janeczko,4.0,043977439X,272,https://openlibrary.org/books/OL3415915M/The_long-lost_map
The Christmas Books of Charles Dickens: A Christmas Carol   Christmas Festivities  The Story of the Goblins Who Stole a Sexton  A Christmas Tree  The Seven Poor Travellers  The Haunted Man + A Christmas episode from Master Humphrey's Clock,Charles Dickens,4.13,0681984112,455,https://openlibrary.org/books/OL7719140M/The_Christmas_books_of_Charles_Dickens
The Wicked Wit of Charles Dickens,Shelley Klein-Charles Dickens,3.55,1854790471,162,https://openlibrary.org/books/OL3363963M/The_wicked_wit_of_Charles_Dickens
Stories for Christmas,Charles Dickens,4.21,1879582414,792,https://openlibrary.org/books/OL8677392M/Stories_For_Christmas
The Three Musketeers,Alexandre Dumas-Barbara T. Cooper,4.07,1593081480,720,https://openlibrary.org/books/OL8870202M/The_Three_Musketeers_(Barnes_Noble_Classics)
The Three Musketeers,Alexandre Dumas-Michael Page,4.07,1596009705,24,https://openlibrary.org/books/OL8883517M/The_Three_Musketeers_(The_Classic_Collection)
The Three Musketeers (Great Illustrated Classics),Malvina G. Vogel-Alexandre Dumas,4.08,1577658035,236,https://openlibrary.org/books/OL3955523M/The_three_musketeers
The Three Musketeers,Alexandre Dumas,4.07,1853260401,555,https://openlibrary.org/books/OL27911856M/The_Three_Musketeers
Lisey's Story,Stephen King,3.67,0743289412,513,https://openlibrary.org/books/OL22740522M/Lisey's_story
Cell,Stephen King,3.65,1416524517,449,https://openlibrary.org/books/OL8457077M/Cell
King Arthur Flour Whole Grain Baking: Delicious Recipes Using Nutritious Whole Grains,King Arthur Flour,4.13,0881507199,544,https://openlibrary.org/books/OL17210779M/King_Arthur_flour_whole_grain_baking
On Writing: A Memoir of the Craft,Stephen King,4.33,0743455967,320,https://openlibrary.org/books/OL24936789M/On_Writing
King Dork (King Dork  #1),Frank Portman,3.56,0385732910,344,https://openlibrary.org/books/OL3398918M/King_Dork
The Once and Future King (The Once and Future King  #1-5),T.H. White-Sylvia Townsend Warner,4.04,0006483011,823,https://openlibrary.org/books/OL27314756M/The_Once_and_Future_King_Complete_Edition
A Clash of Kings  (A Song of Ice and Fire  #2),George R.R. Martin-Lauren Cannon,4.41,0553381695,969,https://openlibrary.org/books/OL7826548M/A_Clash_of_Kings_(A_Song_of_Ice_and_Fire_Book_2)
The Colorado Kid,Stephen King,3.31,0843955848,178,https://openlibrary.org/books/OL25620530M/The_Colorado_Kid
Stationary Bike,Stephen King-Ron McLarty,3.5,0743555619,44,https://openlibrary.org/books/OL7953129M/Stationary_Bike
It (Eso),Stephen King-Edith Zilli,4.23,8497593790,1504,https://openlibrary.org/books/OL26205507M/It-eso._-_14._ed.
Everything's Eventual: 14 Dark Tales,Stephen King,3.96,1416524355,605,https://openlibrary.org/books/OL8457071M/Everything's_Eventual
The Breathing Method,John Escott-Stephen King,3.69,0582418135,57,https://openlibrary.org/books/OL22001565M/A_winter's_tale
The Mist,Stephen King-ZBS Foundation,3.94,0671874756,2,https://openlibrary.org/books/OL7667151M/The_Mist
Dark Visions,Douglas E. Winter-Dan Simmons-Stephen King-George R.R. Martin,3.89,0575047119,320,https://openlibrary.org/books/OL22444403M/Dark_visions
Pet Sematary,Stephen King,3.96,1416524347,576,https://openlibrary.org/books/OL8457070M/Pet_Sematary
Insomnia,Stephen King-Bettina Blanch Tyroller,3.81,8497597729,890,https://openlibrary.org/books/OL9154492M/Insomnia
The Stephen King Collection: Stories from Night Shift,Stephen King-John  Glover,3.99,0739317369,11,https://openlibrary.org/books/OL7914431M/The_Stephen_King_Collection
The Man in the Black Suit: 4 Dark Tales,Stephen King-Ana Juan-John Cullum-Becky Ann Baker-Íñigo Jáuregui-Peter Gerety-Arliss Howard,3.76,074352585X,128,https://openlibrary.org/books/OL7952361M/The_Man_in_the_Black_Suit
Nightmares and Dreamscapes,Stephen King,3.93,0450610098,864,https://openlibrary.org/books/OL7569599M/Nightmares_and_Dreamscapes
Bag of Bones,Stephen King,3.89,067102423X,736,https://openlibrary.org/books/OL18919503M/Bag_of_Bones
The Shining,Stephen King-Campbell Scott,4.2,0743537009,16,https://openlibrary.org/books/OL7952778M/The_Shining
Stephen King: America's Best-Loved Boogeyman,George Beahm,3.79,0836254279,304,https://openlibrary.org/books/OL346263M/Stephen_King
The Illustrated Stephen King Trivia Book,Brian James Freeman-Bev Vincent-Glenn Chadbourne,4.23,1587671166,404,https://openlibrary.org/books/OL8825429M/The_Illustrated_Stephen_King_Trivia_Book
Gray Matter and Other Stories from Night Shift,Stephen King-John  Glover,3.92,055347183X,0,https://openlibrary.org/books/OL7827628M/Gray_Matter
Cujo,Stephen King,3.7,0307348245,432,https://openlibrary.org/books/OL9727165M/Cujo
The Body Snatchers (Stephen King Horror Library),Jack Finney-Stephen King,3.89,1582881804,224,https://openlibrary.org/books/OL8788659M/The_Body_Snatchers_(The_Stephen_King_Horror_Library)
Thinner,Richard Bachman-Stephen King,3.7,0451190750,320,https://openlibrary.org/books/OL22294780M/Thinner
Stephen King from A to Z: An Encyclopedia of His Life and Work,George Beahm,3.83,0836269144,251,https://openlibrary.org/books/OL361844M/Stephen_King_from_A_to_Z
Black House (The Talisman  #2),Stephen King-Peter Straub,4.0,034547063X,688,https://openlibrary.org/books/OL9432167M/Black_House
The Eyes of the Dragon,Stephen King,3.93,0751504572,427,https://openlibrary.org/books/OL27028227M/The_Eyes_of_the_Dragon
The Stephen King Universe: A Guide to the Worlds of the King of Horror,Stanley Wiater-Christopher Golden-Hank Wagner,4.14,1580631606,478,https://openlibrary.org/books/OL21096265M/The_Stephen_King_universe
Night Shift,Stephen King,3.99,0451170113,326,https://openlibrary.org/books/OL7573126M/Night_Shift
Misery,Stephen King,4.14,0450417395,370,https://openlibrary.org/books/OL26336601M/Misery
The Bachman Books,Richard Bachman-Stephen King,4.11,0452277752,704,https://openlibrary.org/books/OL721605M/The_Bachman_books
Apt Pupil,Stephen King,3.85,0751525677,179,https://openlibrary.org/books/OL27286799M/Apt_Pupil
Rose Madder,Stephen King,3.69,0340640146,608,https://openlibrary.org/books/OL27085957M/Rose_Madder
Misery,Stephen King-María Mir,4.14,074323359X,368,https://openlibrary.org/books/OL7927739M/Misery
Carrie,Stephen King,3.95,0671039725,253,https://openlibrary.org/books/OL7645240M/Carrie
"Four Past Midnight: Featuring ""The Langoliers""",Stephen King,3.92,0451185978,761,https://openlibrary.org/books/OL7573722M/Four_Past_Midnight
The Talisman,Stephen King-Peter Straub,4.13,0345444884,735,https://openlibrary.org/books/OL9527447M/The_Talisman
Carrie,Stephen King-Gregorio Viastelica,3.95,0307348075,256,https://openlibrary.org/books/OL10353353M/Carrie
Night Shift,Stephen King-John D. MacDonald,3.99,0450042685,409,https://openlibrary.org/books/OL22602144M/Night_shift
Christine,Stephen King-Marie Milpois,3.76,2253147699,411,no response found
Sam Walton: Made In America,Sam Walton-John Huey,4.14,0553562835,346,https://openlibrary.org/books/OL24218816M/Sam_Walton_made_in_America
The Road to Reality: A Complete Guide to the Laws of the Universe,Roger Penrose,4.1,0679776311,1099,https://openlibrary.org/books/OL23396250M/The_road_to_reality
The Paradox of Choice: Why More Is Less,Barry Schwartz,3.84,0060005696,265,https://openlibrary.org/books/OL7274360M/The_Paradox_of_Choice
Coach: Lessons on the Game of Life,Michael   Lewis,3.82,0393060918,96,https://openlibrary.org/books/OL7452093M/Coach
Losers: The Road to Everyplace But the White House,Michael   Lewis,3.85,0679768092,320,https://openlibrary.org/books/OL3582455M/Losers
Next: The Future Just Happened,Michael   Lewis,3.67,0393323528,240,https://openlibrary.org/books/OL7453935M/Next
The New New Thing: A Silicon Valley Story,Michael   Lewis,3.74,0140296468,289,https://openlibrary.org/books/OL7352662M/The_New_New_Thing
The Ends of the Earth: A Journey to the Frontiers of Anarchy,Robert D. Kaplan,4.12,0679751238,496,https://openlibrary.org/books/OL21117136M/The_ends_of_the_earth
Salvation to the Ends of the Earth: A Biblical Theology of Mission (New Studies in Biblical Theology (InterVarsity Press)  #11),Andreas J. Köstenberger-Peter T. O'Brien,3.92,0851115195,351,https://openlibrary.org/books/OL8266403M/Salvation_to_the_Ends_of_the_Earth
The Ends Of The Earth: A Journey At The Dawn Of The 21st Century,Robert D. Kaplan,4.12,0679431489,476,https://openlibrary.org/books/OL792103M/The_ends_of_the_earth
When Genius Failed: The Rise and Fall of Long-Term Capital Management,Roger Lowenstein,4.18,0375758259,264,https://openlibrary.org/books/OL7427501M/When_Genius_Failed
When Genius Failed: The Rise And Fall Of Long Term Capital Management,Roger Lowenstein,4.18,1841155047,275,https://openlibrary.org/books/OL8918564M/When_Genius_Failed
The Secret of Fantasy Forest (Sweet Valley Kids #67),Francine Pascal-Molly Mia Stewart-Ying-Hwa Hu,3.89,0553483323,96,https://openlibrary.org/books/OL22952490M/The_secret_of_fantasy_forest
Pearl and Wagner: Three Secrets,Kate McMullan-Janet Allison Brown-R.W. Alley,3.84,0803725744,48,https://openlibrary.org/books/OL3577379M/Pearl_and_Wagner
A History of Britain: The Fate Of Empire 1776-2000 (A History of Britain  #3),Simon Schama,4.06,0786868996,576,https://openlibrary.org/books/OL6793843M/A_history_of_Britain
The Devil in the White City Murder  Magic and Madness at the Fair that Changed America,Erik Larson,3.99,0385602057,464,https://openlibrary.org/books/OL15599183M/The_devil_in_the_White_City
O Historiador,Elizabeth Kostova,3.78,857302710X,544,https://openlibrary.org/books/OL9163476M/Historiador_O
The Historian,Elizabeth Kostova,3.78,0751537284,704,https://openlibrary.org/books/OL7980835M/The_Historian
Kim,Rudyard Kipling-Jeffrey Meyers,3.72,1593081928,286,https://openlibrary.org/books/OL8870225M/Kim_(Barnes_Noble_Classics)
Birds Without Wings,Louis de Bernières,4.16,0436205491,640,https://openlibrary.org/books/OL21566146M/Birds_without_wings
God Knows,Joseph Heller,3.8,0684841258,368,https://openlibrary.org/books/OL679007M/God_knows
Picture This,Joseph Heller,3.68,0684868199,352,https://openlibrary.org/books/OL51033M/Picture_this
Good as Gold,Joseph Heller,3.36,0684839741,445,https://openlibrary.org/books/OL7721727M/Good_As_Gold
Something Happened,Joseph Heller,3.52,0684841215,576,https://openlibrary.org/books/OL679008M/Something_happened
Archie Americana Series: Best of the Eighties  Vol. 1,George Gladir-John L. Goldwater-Steve Geppi-Michael I. Silberkleit,3.94,1879794063,96,https://openlibrary.org/books/OL1219680M/Archie_Americana_series
The Moviegoer,Walker Percy,3.69,0375701966,242,https://openlibrary.org/books/OL24584395M/The_Moviegoer
Wicked: The Life and Times of the Wicked Witch of the West,Gregory Maguire-Douglas Smith,3.53,0060745908,409,https://openlibrary.org/books/OL24223987M/Wicked
Wicked: Memorias de una bruja mala (Los años malvados  #1),Gregory Maguire-Claudia Conde,3.53,0061351393,508,https://openlibrary.org/books/OL7290047M/Wicked_SPA
The Sword and the Shield: The Mitrokhin Archive & the Secret History of the KGB,Christopher M. Andrew-Vasili Mitrokhin,3.93,0465003125,736,https://openlibrary.org/books/OL7593017M/The_Sword_and_the_Shield
Lay Down My Sword And Shield (Hackberry Holland  #1),James Lee Burke,3.89,0752842692,320,https://openlibrary.org/books/OL7984198M/Lay_Down_My_Sword_and_Shield
Sword and Shield,John Terra,4.0,1560764988,16,https://openlibrary.org/books/OL8617890M/Sword_and_Shield
A Year in the Merde,Stephen Clarke,3.55,1582346178,276,no response found
Merde!: The Real French You Were Never Taught at School,Geneviève-Michael    Heath,3.95,0684854279,112,https://openlibrary.org/books/OL7722202M/Merde!
Merde Actually,Stephen Clarke,3.56,0552773085,447,https://openlibrary.org/books/OL7816022M/Merde_Actually
Merde Encore!: More of the Real French You Were Never Taught at School,Geneviève-Michael    Heath,3.94,0684854287,104,https://openlibrary.org/books/OL7722203M/Merde_Encore!
Can't Wait to Get to Heaven,Fannie Flagg-Cassandra Campbell,3.91,1415930686,384,https://openlibrary.org/books/OL8455782M/Cant_Wait_to_Get_to_Heaven_(Can_t_Wait_until_I_get_to_Heaven)
The Garden of Eden,Ernest Hemingway,3.73,0684804522,248,https://openlibrary.org/books/OL783321M/The_Garden_of_Eden
Green Hills of Africa,Ernest Hemingway-Edward Shenton,3.56,0099460955,200,https://openlibrary.org/books/OL7318462M/Green_Hills_of_Africa_(Vintage_Classics)
Across the River and into the Trees,Ernest Hemingway,3.34,0684844648,272,https://openlibrary.org/books/OL446549M/Across_the_river_and_into_the_trees
Hemingway: The Paris Years,Michael S. Reynolds,4.17,0393318796,402,https://openlibrary.org/books/OL22231178M/Hemingway_the_Paris_years
Adios Hemingway (Mario Conde  #6),Leonardo Padura-John King,3.71,184195795X,229,https://openlibrary.org/books/OL8923811M/Adios_Hemingway
By-Line: Selected Articles and Dispatches of Four Decades,Ernest Hemingway-William M. White,3.94,0684839059,512,https://openlibrary.org/books/OL344729M/By-line_Ernest_Hemingway
The Hemingway Women: Those Who Love Him - The Wives And Others,Bernice Kert,4.17,0393318354,556,https://openlibrary.org/books/OL7453547M/The_Hemingway_Women
Hemingway: A Biography,Jeffrey Meyers,4.03,0306808900,644,https://openlibrary.org/books/OL389908M/Hemingway
The Sword of Straw (The Sangreal Trilogy  #2),Amanda Hemingway,3.81,0345460804,336,https://openlibrary.org/books/OL3425188M/The_sword_of_straw
A Farewell to Arms,Ernest Hemingway-John Slattery,3.8,0743564375,8,https://openlibrary.org/books/OL7953209M/A_Farewell_to_Arms
A Farewell to Arms,Ernest Hemingway,3.8,0684174693,336,https://openlibrary.org/books/OL7720439M/Farewell_to_Arms_(A_Scribner_Classic)
A Farewell to Arms,Ernest Hemingway,3.8,0099910101,293,no response found
The Big Rock Candy Mountain,Wallace Stegner,4.15,0140139397,563,https://openlibrary.org/books/OL1884074M/The_Big_Rock_Candy_Mountain
Beyond the Hundredth Meridian: John Wesley Powell and the Second Opening of the West,Wallace Stegner-Bernard DeVoto,4.07,0140159940,438,https://openlibrary.org/books/OL18349208M/Beyond_the_hundredth_meridian
